WKT,longitude,latitude,AVS,Unique_ID,nam,laa,adm_code,Loc ID,DEM
"POLYGON ((140.224999999989 35.3749999999996,140.233333333322 35.3749999999996,140.233333333322 35.383333333333,140.224999999989 35.383333333333,140.224999999989 35.3749999999996))",140.229166666655,35.3791666666663,366,257228,Chiba Ken,Chonan Machi,12427,1402292353792,43
"POLYGON ((140.216666666656 35.3749999999996,140.224999999989 35.3749999999996,140.224999999989 35.383333333333,140.216666666656 35.383333333333,140.216666666656 35.3749999999996))",140.220833333323,35.3791666666663,366,257229,Chiba Ken,Chonan Machi,12427,1402208353792,74
"POLYGON ((140.208333333322 35.3749999999996,140.216666666656 35.3749999999996,140.216666666656 35.383333333333,140.208333333322 35.383333333333,140.208333333322 35.3749999999996))",140.212499999989,35.3791666666663,372,257230,Chiba Ken,Chonan Machi,12427,1402125353792,76
"POLYGON ((140.199999999989 35.3749999999996,140.208333333322 35.3749999999996,140.208333333322 35.383333333333,140.199999999989 35.383333333333,140.199999999989 35.3749999999996))",140.204166666656,35.3791666666663,388,257231,Chiba Ken,Chonan Machi,12427,1402042353792,80
"POLYGON ((140.258333333322 35.3749999999996,140.266666666656 35.3749999999996,140.266666666656 35.383333333333,140.258333333322 35.383333333333,140.258333333322 35.3749999999996))",140.262499999989,35.3791666666663,361,257232,Chiba Ken,Chonan Machi,12427,1402625353792,22
"POLYGON ((140.249999999989 35.3749999999996,140.258333333322 35.3749999999996,140.258333333322 35.383333333333,140.249999999989 35.383333333333,140.249999999989 35.3749999999996))",140.254166666656,35.3791666666663,333,257233,Chiba Ken,Chonan Machi,12427,1402542353792,25
"POLYGON ((140.241666666656 35.3749999999996,140.249999999989 35.3749999999996,140.249999999989 35.383333333333,140.241666666656 35.383333333333,140.241666666656 35.3749999999996))",140.245833333322,35.3791666666663,257,257234,Chiba Ken,Chonan Machi,12427,1402458353792,40
"POLYGON ((140.233333333322 35.3749999999996,140.241666666656 35.3749999999996,140.241666666656 35.383333333333,140.233333333322 35.383333333333,140.233333333322 35.3749999999996))",140.237499999989,35.3791666666663,373,257235,Chiba Ken,Chonan Machi,12427,1402375353792,61
"POLYGON ((140.291666666656 35.3749999999996,140.299999999989 35.3749999999996,140.299999999989 35.383333333333,140.291666666656 35.383333333333,140.291666666656 35.3749999999996))",140.295833333323,35.3791666666663,378,257236,Chiba Ken,Chonan Machi,12427,1402958353792,86
"POLYGON ((140.283333333322 35.3749999999996,140.291666666656 35.3749999999996,140.291666666656 35.383333333333,140.283333333322 35.383333333333,140.283333333322 35.3749999999996))",140.287499999989,35.3791666666663,249,257237,Chiba Ken,Chonan Machi,12427,1402875353792,37
"POLYGON ((140.274999999989 35.3749999999996,140.283333333322 35.3749999999996,140.283333333322 35.383333333333,140.274999999989 35.383333333333,140.274999999989 35.3749999999996))",140.279166666655,35.3791666666663,375,257238,Chiba Ken,Chonan Machi,12427,1402792353792,63
"POLYGON ((140.266666666656 35.3749999999996,140.274999999989 35.3749999999996,140.274999999989 35.383333333333,140.266666666656 35.383333333333,140.266666666656 35.3749999999996))",140.270833333323,35.3791666666663,375,257239,Chiba Ken,Chonan Machi,12427,1402708353792,24
"POLYGON ((140.324999999989 35.3749999999996,140.333333333322 35.3749999999996,140.333333333322 35.383333333333,140.324999999989 35.383333333333,140.324999999989 35.3749999999996))",140.329166666656,35.3791666666663,171,257240,Chiba Ken,Mutsuzawa Machi,12422,1403292353792,9
"POLYGON ((140.316666666656 35.3749999999996,140.324999999989 35.3749999999996,140.324999999989 35.383333333333,140.316666666656 35.383333333333,140.316666666656 35.3749999999996))",140.320833333322,35.3791666666663,171,257241,Chiba Ken,Mutsuzawa Machi,12422,1403208353792,24
"POLYGON ((140.308333333322 35.3749999999996,140.316666666656 35.3749999999996,140.316666666656 35.383333333333,140.308333333322 35.383333333333,140.308333333322 35.3749999999996))",140.312499999989,35.3791666666663,346,257242,Chiba Ken,Mutsuzawa Machi,12422,1403125353792,48
"POLYGON ((140.299999999989 35.3749999999996,140.308333333322 35.3749999999996,140.308333333322 35.383333333333,140.299999999989 35.383333333333,140.299999999989 35.3749999999996))",140.304166666656,35.3791666666663,378,257243,Chiba Ken,Chonan Machi,12427,1403042353792,47
"POLYGON ((140.358333333322 35.3749999999996,140.366666666656 35.3749999999996,140.366666666656 35.383333333333,140.358333333322 35.383333333333,140.358333333322 35.3749999999996))",140.362499999989,35.3791666666663,171,257244,Chiba Ken,Ichinomiya Machi,12421,1403625353792,4
"POLYGON ((140.349999999989 35.3749999999996,140.358333333322 35.3749999999996,140.358333333322 35.383333333333,140.349999999989 35.383333333333,140.349999999989 35.3749999999996))",140.354166666655,35.3791666666663,171,257245,Chiba Ken,Ichinomiya Machi,12421,1403542353792,9
"POLYGON ((140.341666666656 35.3749999999996,140.349999999989 35.3749999999996,140.349999999989 35.383333333333,140.341666666656 35.383333333333,140.341666666656 35.3749999999996))",140.345833333323,35.3791666666663,260,257246,Chiba Ken,Mutsuzawa Machi,12422,1403458353792,6
"POLYGON ((140.333333333322 35.3749999999996,140.341666666656 35.3749999999996,140.341666666656 35.383333333333,140.333333333322 35.383333333333,140.333333333322 35.3749999999996))",140.337499999989,35.3791666666663,260,257247,Chiba Ken,Mutsuzawa Machi,12422,1403375353792,9
"POLYGON ((140.383333333322 35.3749999999996,140.391666666656 35.3749999999996,140.391666666656 35.383333333333,140.383333333322 35.383333333333,140.383333333322 35.3749999999996))",140.387499999989,35.3791666666663,194,257249,Chiba Ken,Ichinomiya Machi,12421,1403875353792,6
"POLYGON ((140.374999999989 35.3749999999996,140.383333333322 35.3749999999996,140.383333333322 35.383333333333,140.374999999989 35.383333333333,140.374999999989 35.3749999999996))",140.379166666656,35.3791666666663,194,257250,Chiba Ken,Ichinomiya Machi,12421,1403792353792,4
"POLYGON ((140.366666666656 35.3749999999996,140.374999999989 35.3749999999996,140.374999999989 35.383333333333,140.366666666656 35.383333333333,140.366666666656 35.3749999999996))",140.370833333322,35.3791666666663,171,257251,Chiba Ken,Ichinomiya Machi,12421,1403708353792,1
"POLYGON ((139.841666666656 35.3749999999996,139.849999999989 35.3749999999996,139.849999999989 35.383333333333,139.841666666656 35.383333333333,139.841666666656 35.3749999999996))",139.845833333323,35.3791666666663,600,257372,,,,1398458353792,0
"POLYGON ((139.924999999989 35.3749999999996,139.933333333323 35.3749999999996,139.933333333323 35.383333333333,139.924999999989 35.383333333333,139.924999999989 35.3749999999996))",139.929166666656,35.3791666666663,157,257376,Chiba Ken,Kisarazu Shi,12206,1399292353792,5
"POLYGON ((139.916666666656 35.3749999999996,139.924999999989 35.3749999999996,139.924999999989 35.383333333333,139.916666666656 35.383333333333,139.916666666656 35.3749999999996))",139.920833333322,35.3791666666663,158,257377,Chiba Ken,Kisarazu Shi,12206,1399208353792,4
"POLYGON ((139.908333333323 35.3749999999996,139.916666666656 35.3749999999996,139.916666666656 35.383333333333,139.908333333323 35.383333333333,139.908333333323 35.3749999999996))",139.91249999999,35.3791666666663,176,257378,Chiba Ken,Kisarazu Shi,12206,1399125353792,7
"POLYGON ((139.899999999989 35.3749999999996,139.908333333323 35.3749999999996,139.908333333323 35.383333333333,139.899999999989 35.383333333333,139.899999999989 35.3749999999996))",139.904166666656,35.3791666666663,178,257379,Chiba Ken,Kisarazu Shi,12206,1399042353792,0
"POLYGON ((139.924999999989 35.383333333333,139.933333333323 35.383333333333,139.933333333323 35.3916666666663,139.924999999989 35.3916666666663,139.924999999989 35.383333333333))",139.929166666656,35.3874999999997,157,258166,Chiba Ken,Kisarazu Shi,12206,1399292353875,3
"POLYGON ((139.916666666656 35.383333333333,139.924999999989 35.383333333333,139.924999999989 35.3916666666663,139.916666666656 35.3916666666663,139.916666666656 35.383333333333))",139.920833333323,35.3874999999997,158,258167,Chiba Ken,Kisarazu Shi,12206,1399208353875,4
"POLYGON ((139.908333333323 35.383333333333,139.916666666656 35.383333333333,139.916666666656 35.3916666666663,139.908333333323 35.3916666666663,139.908333333323 35.383333333333))",139.91249999999,35.3874999999997,158,258168,Chiba Ken,Kisarazu Shi,12206,1399125353875,0
"POLYGON ((139.899999999989 35.383333333333,139.908333333323 35.383333333333,139.908333333323 35.3916666666663,139.899999999989 35.3916666666663,139.899999999989 35.383333333333))",139.904166666656,35.3874999999997,178,258169,Chiba Ken,Kisarazu Shi,12206,1399042353875,0
"POLYGON ((139.958333333323 35.383333333333,139.966666666656 35.383333333333,139.966666666656 35.3916666666663,139.958333333323 35.3916666666663,139.958333333323 35.383333333333))",139.96249999999,35.3874999999997,149,258170,Chiba Ken,Kisarazu Shi,12206,1399625353875,18
"POLYGON ((139.949999999989 35.383333333333,139.958333333323 35.383333333333,139.958333333323 35.3916666666663,139.949999999989 35.3916666666663,139.949999999989 35.383333333333))",139.954166666656,35.3874999999996,148,258171,Chiba Ken,Kisarazu Shi,12206,1399542353875,22
"POLYGON ((139.941666666656 35.383333333333,139.949999999989 35.383333333333,139.949999999989 35.3916666666663,139.941666666656 35.3916666666663,139.941666666656 35.383333333333))",139.945833333322,35.3874999999996,148,258172,Chiba Ken,Kisarazu Shi,12206,1399458353875,40
"POLYGON ((139.933333333323 35.383333333333,139.941666666656 35.383333333333,139.941666666656 35.3916666666663,139.933333333323 35.3916666666663,139.933333333323 35.383333333333))",139.93749999999,35.3874999999997,146,258173,Chiba Ken,Kisarazu Shi,12206,1399375353875,7
"POLYGON ((139.991666666656 35.383333333333,139.999999999989 35.383333333333,139.999999999989 35.3916666666663,139.991666666656 35.3916666666663,139.991666666656 35.383333333333))",139.995833333322,35.3874999999997,201,258174,Chiba Ken,Kisarazu Shi,12206,1399958353875,19
"POLYGON ((139.983333333323 35.383333333333,139.991666666656 35.383333333333,139.991666666656 35.3916666666663,139.983333333323 35.3916666666663,139.983333333323 35.383333333333))",139.987499999989,35.3874999999996,154,258175,Chiba Ken,Kisarazu Shi,12206,1399875353875,8
"POLYGON ((139.974999999989 35.383333333333,139.983333333323 35.383333333333,139.983333333323 35.3916666666663,139.974999999989 35.3916666666663,139.974999999989 35.383333333333))",139.979166666656,35.3874999999996,153,258176,Chiba Ken,Kisarazu Shi,12206,1399792353875,8
"POLYGON ((139.966666666656 35.383333333333,139.974999999989 35.383333333333,139.974999999989 35.3916666666663,139.966666666656 35.3916666666663,139.966666666656 35.383333333333))",139.970833333323,35.3874999999996,153,258177,Chiba Ken,Kisarazu Shi,12206,1399708353875,13
"POLYGON ((140.024999999989 35.383333333333,140.033333333323 35.383333333333,140.033333333323 35.3916666666663,140.024999999989 35.3916666666663,140.024999999989 35.383333333333))",140.029166666656,35.3874999999997,201,258178,Chiba Ken,Sodegaura Shi,12229,1400292353875,15
"POLYGON ((140.016666666656 35.383333333333,140.024999999989 35.383333333333,140.024999999989 35.3916666666663,140.016666666656 35.3916666666663,140.016666666656 35.383333333333))",140.020833333323,35.3874999999997,201,258179,Chiba Ken,Sodegaura Shi,12229,1400208353875,13
"POLYGON ((140.008333333323 35.383333333333,140.016666666656 35.383333333333,140.016666666656 35.3916666666663,140.008333333323 35.3916666666663,140.008333333323 35.383333333333))",140.01249999999,35.3874999999996,202,258180,Chiba Ken,Sodegaura Shi,12229,1400125353875,13
"POLYGON ((139.999999999989 35.383333333333,140.008333333323 35.383333333333,140.008333333323 35.3916666666663,139.999999999989 35.3916666666663,139.999999999989 35.383333333333))",140.004166666656,35.3874999999996,153,258181,Chiba Ken,Sodegaura Shi,12229,1400042353875,41
"POLYGON ((140.058333333323 35.383333333333,140.066666666656 35.383333333333,140.066666666656 35.3916666666663,140.058333333323 35.3916666666663,140.058333333323 35.383333333333))",140.062499999989,35.3874999999997,292,258182,Chiba Ken,Sodegaura Shi,12229,1400625353875,35
"POLYGON ((140.049999999989 35.383333333333,140.058333333323 35.383333333333,140.058333333323 35.3916666666663,140.049999999989 35.3916666666663,140.049999999989 35.383333333333))",140.054166666656,35.3874999999997,285,258183,Chiba Ken,Sodegaura Shi,12229,1400542353875,39
"POLYGON ((140.041666666656 35.383333333333,140.049999999989 35.383333333333,140.049999999989 35.3916666666663,140.041666666656 35.3916666666663,140.041666666656 35.383333333333))",140.045833333322,35.3874999999997,285,258184,Chiba Ken,Sodegaura Shi,12229,1400458353875,20
"POLYGON ((140.033333333323 35.383333333333,140.041666666656 35.383333333333,140.041666666656 35.3916666666663,140.033333333323 35.3916666666663,140.033333333323 35.383333333333))",140.03749999999,35.3874999999997,276,258185,Chiba Ken,Sodegaura Shi,12229,1400375353875,19
"POLYGON ((140.091666666656 35.383333333333,140.099999999989 35.383333333333,140.099999999989 35.3916666666663,140.091666666656 35.3916666666663,140.091666666656 35.383333333333))",140.095833333323,35.3874999999996,396,258186,Chiba Ken,Ichihara Shi,12219,1400958353875,58
"POLYGON ((140.083333333322 35.383333333333,140.091666666656 35.383333333333,140.091666666656 35.3916666666663,140.083333333322 35.3916666666663,140.083333333322 35.383333333333))",140.087499999989,35.3874999999996,312,258187,Chiba Ken,Sodegaura Shi,12229,1400875353875,106
"POLYGON ((140.074999999989 35.383333333333,140.083333333322 35.383333333333,140.083333333322 35.3916666666663,140.074999999989 35.3916666666663,140.074999999989 35.383333333333))",140.079166666656,35.3874999999997,297,258188,Chiba Ken,Sodegaura Shi,12229,1400792353875,82
"POLYGON ((140.066666666656 35.383333333333,140.074999999989 35.383333333333,140.074999999989 35.3916666666663,140.066666666656 35.3916666666663,140.066666666656 35.383333333333))",140.070833333322,35.3874999999996,297,258189,Chiba Ken,Sodegaura Shi,12229,1400708353875,56
"POLYGON ((140.124999999989 35.383333333333,140.133333333322 35.383333333333,140.133333333322 35.3916666666663,140.124999999989 35.3916666666663,140.124999999989 35.383333333333))",140.129166666656,35.3874999999997,257,258190,Chiba Ken,Ichihara Shi,12219,1401292353875,93
"POLYGON ((140.116666666656 35.383333333333,140.124999999989 35.383333333333,140.124999999989 35.3916666666663,140.116666666656 35.3916666666663,140.116666666656 35.383333333333))",140.120833333322,35.3874999999997,314,258191,Chiba Ken,Ichihara Shi,12219,1401208353875,113
"POLYGON ((140.108333333322 35.383333333333,140.116666666656 35.383333333333,140.116666666656 35.3916666666663,140.108333333322 35.3916666666663,140.108333333322 35.383333333333))",140.112499999989,35.3874999999997,298,258192,Chiba Ken,Ichihara Shi,12219,1401125353875,118
"POLYGON ((140.099999999989 35.383333333333,140.108333333322 35.383333333333,140.108333333322 35.3916666666663,140.099999999989 35.3916666666663,140.099999999989 35.383333333333))",140.104166666656,35.3874999999997,396,258193,Chiba Ken,Ichihara Shi,12219,1401042353875,108
"POLYGON ((140.158333333322 35.383333333333,140.166666666656 35.383333333333,140.166666666656 35.3916666666663,140.158333333322 35.3916666666663,140.158333333322 35.383333333333))",140.162499999989,35.3874999999996,377,258194,Chiba Ken,Ichihara Shi,12219,1401625353875,32
"POLYGON ((140.149999999989 35.383333333333,140.158333333322 35.383333333333,140.158333333322 35.3916666666663,140.149999999989 35.3916666666663,140.149999999989 35.383333333333))",140.154166666656,35.3874999999996,312,258195,Chiba Ken,Ichihara Shi,12219,1401542353875,36
"POLYGON ((140.141666666656 35.383333333333,140.149999999989 35.383333333333,140.149999999989 35.3916666666663,140.141666666656 35.3916666666663,140.141666666656 35.383333333333))",140.145833333322,35.3874999999997,312,258196,Chiba Ken,Ichihara Shi,12219,1401458353875,27
"POLYGON ((140.133333333322 35.383333333333,140.141666666656 35.383333333333,140.141666666656 35.3916666666663,140.133333333322 35.3916666666663,140.133333333322 35.383333333333))",140.137499999989,35.3874999999997,242,258197,Chiba Ken,Ichihara Shi,12219,1401375353875,33
"POLYGON ((140.191666666656 35.383333333333,140.199999999989 35.383333333333,140.199999999989 35.3916666666663,140.191666666656 35.3916666666663,140.191666666656 35.383333333333))",140.195833333322,35.3874999999996,376,258198,Chiba Ken,Ichihara Shi,12219,1401958353875,96
"POLYGON ((140.183333333322 35.383333333333,140.191666666656 35.383333333333,140.191666666656 35.3916666666663,140.183333333322 35.3916666666663,140.183333333322 35.383333333333))",140.187499999989,35.3874999999996,319,258199,Chiba Ken,Ichihara Shi,12219,1401875353875,92
"POLYGON ((140.174999999989 35.383333333333,140.183333333322 35.383333333333,140.183333333322 35.3916666666663,140.174999999989 35.3916666666663,140.174999999989 35.383333333333))",140.179166666656,35.3874999999996,385,258200,Chiba Ken,Ichihara Shi,12219,1401792353875,107
"POLYGON ((140.166666666656 35.383333333333,140.174999999989 35.383333333333,140.174999999989 35.3916666666663,140.166666666656 35.3916666666663,140.166666666656 35.383333333333))",140.170833333322,35.3874999999997,385,258201,Chiba Ken,Ichihara Shi,12219,1401708353875,91
"POLYGON ((140.224999999989 35.383333333333,140.233333333322 35.383333333333,140.233333333322 35.3916666666663,140.224999999989 35.3916666666663,140.224999999989 35.383333333333))",140.229166666655,35.3874999999997,253,258202,Chiba Ken,Chonan Machi,12427,1402292353875,34
"POLYGON ((140.216666666656 35.383333333333,140.224999999989 35.383333333333,140.224999999989 35.3916666666663,140.216666666656 35.3916666666663,140.216666666656 35.383333333333))",140.220833333323,35.3874999999996,253,258203,Chiba Ken,Chonan Machi,12427,1402208353875,43
"POLYGON ((140.208333333322 35.383333333333,140.216666666656 35.383333333333,140.216666666656 35.3916666666663,140.208333333322 35.3916666666663,140.208333333322 35.383333333333))",140.212499999989,35.3874999999996,373,258204,Chiba Ken,Chonan Machi,12427,1402125353875,74
"POLYGON ((140.199999999989 35.383333333333,140.208333333322 35.383333333333,140.208333333322 35.3916666666663,140.199999999989 35.3916666666663,140.199999999989 35.383333333333))",140.204166666656,35.3874999999997,376,258205,Chiba Ken,Chonan Machi,12427,1402042353875,73
"POLYGON ((140.258333333322 35.383333333333,140.266666666656 35.383333333333,140.266666666656 35.3916666666663,140.258333333322 35.3916666666663,140.258333333322 35.383333333333))",140.262499999989,35.3874999999997,363,258206,Chiba Ken,Chonan Machi,12427,1402625353875,85
"POLYGON ((140.249999999989 35.383333333333,140.258333333322 35.383333333333,140.258333333322 35.3916666666663,140.249999999989 35.3916666666663,140.249999999989 35.383333333333))",140.254166666656,35.3874999999997,257,258207,Chiba Ken,Chonan Machi,12427,1402542353875,42
"POLYGON ((140.241666666656 35.383333333333,140.249999999989 35.383333333333,140.249999999989 35.3916666666663,140.241666666656 35.3916666666663,140.241666666656 35.383333333333))",140.245833333322,35.3874999999997,257,258208,Chiba Ken,Chonan Machi,12427,1402458353875,71
"POLYGON ((140.233333333322 35.383333333333,140.241666666656 35.383333333333,140.241666666656 35.3916666666663,140.233333333322 35.3916666666663,140.233333333322 35.383333333333))",140.237499999989,35.3874999999997,368,258209,Chiba Ken,Chonan Machi,12427,1402375353875,39
"POLYGON ((140.291666666656 35.383333333333,140.299999999989 35.383333333333,140.299999999989 35.3916666666663,140.291666666656 35.3916666666663,140.291666666656 35.383333333333))",140.295833333323,35.3874999999997,260,258210,Chiba Ken,Mobara Shi,12210,1402958353875,39
"POLYGON ((140.283333333322 35.383333333333,140.291666666656 35.383333333333,140.291666666656 35.3916666666663,140.283333333322 35.3916666666663,140.283333333322 35.383333333333))",140.287499999989,35.3874999999996,248,258211,Chiba Ken,Mobara Shi,12210,1402875353875,44
"POLYGON ((140.274999999989 35.383333333333,140.283333333322 35.383333333333,140.283333333322 35.3916666666663,140.274999999989 35.3916666666663,140.274999999989 35.383333333333))",140.279166666655,35.3874999999996,248,258212,Chiba Ken,Mobara Shi,12210,1402792353875,36
"POLYGON ((140.266666666656 35.383333333333,140.274999999989 35.383333333333,140.274999999989 35.3916666666663,140.266666666656 35.3916666666663,140.266666666656 35.383333333333))",140.270833333323,35.3874999999997,248,258213,Chiba Ken,Chonan Machi,12427,1402708353875,43
"POLYGON ((140.324999999989 35.383333333333,140.333333333322 35.383333333333,140.333333333322 35.3916666666663,140.324999999989 35.3916666666663,140.324999999989 35.383333333333))",140.329166666656,35.3874999999997,260,258214,Chiba Ken,Mutsuzawa Machi,12422,1403292353875,6
"POLYGON ((140.316666666656 35.383333333333,140.324999999989 35.383333333333,140.324999999989 35.3916666666663,140.316666666656 35.3916666666663,140.316666666656 35.383333333333))",140.320833333322,35.3874999999996,260,258215,Chiba Ken,Mutsuzawa Machi,12422,1403208353875,23
"POLYGON ((140.308333333322 35.383333333333,140.316666666656 35.383333333333,140.316666666656 35.3916666666663,140.308333333322 35.3916666666663,140.308333333322 35.383333333333))",140.312499999989,35.3874999999996,260,258216,Chiba Ken,Mutsuzawa Machi,12422,1403125353875,24
"POLYGON ((140.299999999989 35.383333333333,140.308333333322 35.383333333333,140.308333333322 35.3916666666663,140.299999999989 35.3916666666663,140.299999999989 35.383333333333))",140.304166666656,35.3874999999996,260,258217,Chiba Ken,Mobara Shi,12210,1403042353875,53
"POLYGON ((140.358333333322 35.383333333333,140.366666666656 35.383333333333,140.366666666656 35.3916666666663,140.358333333322 35.3916666666663,140.358333333322 35.383333333333))",140.362499999989,35.3874999999997,169,258218,Chiba Ken,Chosei Mura,12423,1403625353875,4
"POLYGON ((140.349999999989 35.383333333333,140.358333333322 35.383333333333,140.358333333322 35.3916666666663,140.349999999989 35.3916666666663,140.349999999989 35.383333333333))",140.354166666655,35.3874999999997,260,258219,Chiba Ken,Chosei Mura,12423,1403542353875,6
"POLYGON ((140.341666666656 35.383333333333,140.349999999989 35.383333333333,140.349999999989 35.3916666666663,140.341666666656 35.3916666666663,140.341666666656 35.383333333333))",140.345833333323,35.3874999999996,260,258220,Chiba Ken,Chosei Mura,12423,1403458353875,4
"POLYGON ((140.333333333322 35.383333333333,140.341666666656 35.383333333333,140.341666666656 35.3916666666663,140.333333333322 35.3916666666663,140.333333333322 35.383333333333))",140.337499999989,35.3874999999996,260,258221,Chiba Ken,Mutsuzawa Machi,12422,1403375353875,6
"POLYGON ((140.391666666656 35.383333333333,140.399999999989 35.383333333333,140.399999999989 35.3916666666663,140.391666666656 35.3916666666663,140.391666666656 35.383333333333))",140.395833333323,35.3874999999997,600,258222,Chiba Ken,Chosei Mura,12423,1403958353875,0
"POLYGON ((140.383333333322 35.383333333333,140.391666666656 35.383333333333,140.391666666656 35.3916666666663,140.383333333322 35.3916666666663,140.383333333322 35.383333333333))",140.387499999989,35.3874999999997,194,258223,Chiba Ken,Ichinomiya Machi,12421,1403875353875,3
"POLYGON ((140.374999999989 35.383333333333,140.383333333322 35.383333333333,140.383333333322 35.3916666666663,140.374999999989 35.3916666666663,140.374999999989 35.383333333333))",140.379166666656,35.3874999999997,194,258224,Chiba Ken,Ichinomiya Machi,12421,1403792353875,1
"POLYGON ((140.366666666656 35.383333333333,140.374999999989 35.383333333333,140.374999999989 35.3916666666663,140.366666666656 35.3916666666663,140.366666666656 35.383333333333))",140.370833333323,35.3874999999997,169,258225,Chiba Ken,Ichinomiya Machi,12421,1403708353875,6
"POLYGON ((140.116666666656 35.233333333333,140.124999999989 35.233333333333,140.124999999989 35.2416666666663,140.116666666656 35.2416666666663,140.116666666656 35.233333333333))",140.120833333322,35.2374999999996,416,259775,Chiba Ken,Kimitsu Shi,12225,1401208352375,149
"POLYGON ((140.108333333322 35.233333333333,140.116666666656 35.233333333333,140.116666666656 35.2416666666663,140.108333333322 35.2416666666663,140.108333333322 35.233333333333))",140.112499999989,35.2374999999996,408,259776,Chiba Ken,Kimitsu Shi,12225,1401125352375,178
"POLYGON ((140.099999999989 35.233333333333,140.108333333322 35.233333333333,140.108333333322 35.2416666666663,140.099999999989 35.2416666666663,140.099999999989 35.233333333333))",140.104166666655,35.2374999999996,431,259777,Chiba Ken,Kimitsu Shi,12225,1401042352375,147
"POLYGON ((140.091666666656 35.233333333333,140.099999999989 35.233333333333,140.099999999989 35.2416666666663,140.091666666656 35.2416666666663,140.091666666656 35.233333333333))",140.095833333323,35.2374999999996,431,259778,Chiba Ken,Kimitsu Shi,12225,1400958352375,168
"POLYGON ((140.149999999989 35.233333333333,140.158333333322 35.233333333333,140.158333333322 35.2416666666663,140.149999999989 35.2416666666663,140.149999999989 35.233333333333))",140.154166666655,35.2374999999996,398,259779,Chiba Ken,Otaki Machi,12441,1401542352375,171
"POLYGON ((140.141666666656 35.233333333333,140.149999999989 35.233333333333,140.149999999989 35.2416666666663,140.141666666656 35.2416666666663,140.141666666656 35.233333333333))",140.145833333323,35.2374999999996,398,259780,Chiba Ken,Ichihara Shi,12219,1401458352375,204
"POLYGON ((140.133333333322 35.233333333333,140.141666666656 35.233333333333,140.141666666656 35.2416666666663,140.133333333322 35.2416666666663,140.133333333322 35.233333333333))",140.137499999989,35.2374999999996,406,259781,Chiba Ken,Ichihara Shi,12219,1401375352375,212
"POLYGON ((140.124999999989 35.233333333333,140.133333333322 35.233333333333,140.133333333322 35.2416666666663,140.124999999989 35.2416666666663,140.124999999989 35.233333333333))",140.129166666656,35.2374999999996,416,259782,Chiba Ken,Kimitsu Shi,12225,1401292352375,195
"POLYGON ((140.183333333322 35.233333333333,140.191666666656 35.233333333333,140.191666666656 35.2416666666663,140.183333333322 35.2416666666663,140.183333333322 35.233333333333))",140.187499999989,35.2374999999996,429,259783,Chiba Ken,Otaki Machi,12441,1401875352375,169
"POLYGON ((140.174999999989 35.233333333333,140.183333333322 35.233333333333,140.183333333322 35.2416666666663,140.174999999989 35.2416666666663,140.174999999989 35.233333333333))",140.179166666655,35.2374999999996,402,259784,Chiba Ken,Otaki Machi,12441,1401792352375,179
"POLYGON ((140.166666666656 35.233333333333,140.174999999989 35.233333333333,140.174999999989 35.2416666666663,140.166666666656 35.2416666666663,140.166666666656 35.233333333333))",140.170833333323,35.2374999999996,402,259785,Chiba Ken,Otaki Machi,12441,1401708352375,108
"POLYGON ((140.158333333322 35.233333333333,140.166666666656 35.233333333333,140.166666666656 35.2416666666663,140.158333333322 35.2416666666663,140.158333333322 35.233333333333))",140.162499999989,35.2374999999996,486,259786,Chiba Ken,Otaki Machi,12441,1401625352375,191
"POLYGON ((140.216666666656 35.233333333333,140.224999999989 35.233333333333,140.224999999989 35.2416666666663,140.216666666656 35.2416666666663,140.216666666656 35.233333333333))",140.220833333323,35.2374999999996,469,259787,Chiba Ken,Otaki Machi,12441,1402208352375,71
"POLYGON ((140.208333333322 35.233333333333,140.216666666656 35.233333333333,140.216666666656 35.2416666666663,140.208333333322 35.2416666666663,140.208333333322 35.233333333333))",140.212499999989,35.2374999999996,479,259788,Chiba Ken,Otaki Machi,12441,1402125352375,169
"POLYGON ((140.199999999989 35.233333333333,140.208333333322 35.233333333333,140.208333333322 35.2416666666663,140.199999999989 35.2416666666663,140.199999999989 35.233333333333))",140.204166666656,35.2374999999996,483,259789,Chiba Ken,Otaki Machi,12441,1402042352375,131
"POLYGON ((140.191666666656 35.233333333333,140.199999999989 35.233333333333,140.199999999989 35.2416666666663,140.191666666656 35.2416666666663,140.191666666656 35.233333333333))",140.195833333322,35.2374999999996,483,259790,Chiba Ken,Otaki Machi,12441,1401958352375,194
"POLYGON ((140.249999999989 35.233333333333,140.258333333322 35.233333333333,140.258333333322 35.2416666666663,140.249999999989 35.2416666666663,140.249999999989 35.233333333333))",140.254166666656,35.2374999999996,431,259791,Chiba Ken,Otaki Machi,12441,1402542352375,66
"POLYGON ((140.241666666656 35.233333333333,140.249999999989 35.233333333333,140.249999999989 35.2416666666663,140.241666666656 35.2416666666663,140.241666666656 35.233333333333))",140.245833333322,35.2374999999996,431,259792,Chiba Ken,Otaki Machi,12441,1402458352375,94
"POLYGON ((140.233333333322 35.233333333333,140.241666666656 35.233333333333,140.241666666656 35.2416666666663,140.233333333322 35.2416666666663,140.233333333322 35.233333333333))",140.237499999989,35.2374999999996,477,259793,Chiba Ken,Otaki Machi,12441,1402375352375,106
